key,neighborhood,district,year,crimes_total,robbery,street_handbag_roberry,physical_injuries_total,dangerous_serious_bodily_harm,dep_of_liberty_coercion_threats_stalking,theft_total,theft_of_motor_vehicles,theft_parts_motor_vehicles,bike_theft,res_burglarly,arson_offense_total,arson,prop_damage_total,prop_damage_graffiti,drugs,neighborhood_offence
093012,Schmoeckwitz,Treptow-Koepenick,2019,4212,68,0,476,68,204,1630,181,181,204,0,68,68,294,45,45,883
094013,Koepenick Sued,Treptow-Koepenick,2019,3853,17,8,375,42,100,1359,75,267,192,242,117,75,450,42,67,909
094014,Allende-Viertel,Treptow-Koepenick,2019,6376,17,9,641,147,173,2971,165,442,736,43,69,43,823,139,182,1490
094015,Altstadt Koepenick,Treptow-Koepenick,2019,9330,42,28,1390,306,542,2322,56,348,654,28,42,0,1488,292,306,2642
094016,Mueggelheim,Treptow-Koepenick,2019,3808,15,15,251,103,133,1151,59,133,162,74,118,103,664,133,162,723
095017,Friedrichshagen,Treptow-Koepenick,2019,6288,58,31,681,168,136,2796,199,309,906,79,94,16,890,251,79,1178
095018,Rahnsdorf,Treptow-Koepenick,2019,5737,0,0,421,53,158,2442,147,411,726,147,21,21,832,211,137,779
095019,Dammvorstadt,Treptow-Koepenick,2019,14676,140,96,1711,506,393,6338,175,594,1231,96,61,17,1362,306,524,3117
095020,Koepenick Nord,Treptow-Koepenick,2019,4921,23,23,604,183,229,1972,115,397,443,275,92,38,665,145,107,1345
100000,Marzahn-Hellersdorf,Marzahn-Hellersdorf-Total,2019,8735,89,57,1105,219,337,3204,223,514,292,123,85,33,989,166,203,2210
101001,Marzahn Nord,Marzahn-Hellersdorf,2019,8668,116,70,1667,289,426,2262,223,289,219,70,112,37,1253,323,219,2804
101002,Marzahn Mitte,Marzahn-Hellersdorf,2019,9556,108,79,1443,346,393,3510,298,673,135,46,101,35,1027,135,269,2590
101003,Marzahn Sued,Marzahn-Hellersdorf,2019,9446,85,49,1014,220,305,3880,393,851,259,116,28,16,810,52,181,2100
102004,Hellersdorf Nord,Marzahn-Hellersdorf,2019,11084,119,69,1453,243,461,4358,165,461,254,80,138,63,1412,168,303,3561
102005,Hellersdorf Ost,Marzahn-Hellersdorf,2019,7786,130,87,1171,236,390,2594,183,376,362,48,145,43,892,145,198,2579
102006,Hellersdorf Sued,Marzahn-Hellersdorf,2019,7076,60,36,1052,177,322,2196,113,214,210,28,85,28,1060,318,177,1841
103007,Biesdorf,Marzahn-Hellersdorf,2019,7816,61,32,717,130,260,3594,151,519,534,274,58,22,645,90,115,1392
104008,Kaulsdorf,Marzahn-Hellersdorf,2019,6353,36,15,578,108,191,2615,119,407,500,206,72,36,691,83,93,1129
104009,Mahlsdorf,Marzahn-Hellersdorf,2019,4361,7,7,291,58,133,1579,123,291,267,291,31,14,646,191,99,663
110000,Lichtenberg,Lichtenberg-Total,2019,9430,89,58,1044,232,326,3993,219,560,566,130,69,31,1025,176,183,2361
111001,Malchow,Lichtenberg,2019,5547,20,0,444,101,101,2057,20,242,202,282,101,0,645,121,121,766
111002,Neu-Hohenschoenhausen Nord,Lichtenberg,2019,6710,37,20,1173,211,357,1825,177,255,180,58,95,37,853,82,228,2148
111003,Neu-Hohenschoenhausen Sued,Lichtenberg,2019,7520,73,55,1179,279,331,3031,220,529,323,81,77,18,937,62,92,2568
112004,Alt-Hohenschoenhausen Nord,Lichtenberg,2019,10828,98,49,1167,238,385,5365,208,800,373,214,43,37,1045,79,147,2811
112005,Alt-Hohenschoenhausen Sued,Lichtenberg,2019,7185,55,31,785,139,231,3386,259,659,437,92,28,9,699,102,111,1825
113006,Fennpfuhl,Lichtenberg,2019,7868,62,29,917,168,283,3020,174,507,389,133,71,27,1026,168,133,1997
113007,Alt-Lichtenberg,Lichtenberg,2019,14911,211,151,1595,355,442,6584,298,788,669,102,122,67,1361,279,307,3295
113008,Frankfurter Allee Sued,Lichtenberg,2019,16868,198,69,1575,505,357,6725,337,614,901,50,99,59,1694,436,872,2872
114009,Neu-Lichtenberg,Lichtenberg,2019,10063,95,62,1025,265,339,4916,155,309,1091,104,45,27,1221,267,143,3028
114010,Friedrichsfelde Nord,Lichtenberg,2019,9779,137,111,1262,301,497,3798,340,713,510,52,72,13,1157,314,163,2628
114011,Friedrichsfelde Sued,Lichtenberg,2019,7810,47,27,713,159,229,3377,213,512,427,194,50,23,973,136,147,1908
115012,Rummelsburger Bucht,Lichtenberg,2019,13979,94,71,1322,331,425,7603,260,1157,2409,283,165,94,1771,638,283,3377
115013,Karlshorst,Lichtenberg,2019,5281,22,22,419,94,177,2539,130,386,610,264,29,14,455,79,47,1029
120000,Reinickendorf,Reinickendorf-Total,2019,10338,89,49,986,243,412,3766,117,643,408,235,55,23,840,161,318,2156
121001,Ost 1 - Reginhardstrasse,Reinickendorf,2019,8789,70,45,1116,258,415,3257,146,596,391,269,80,42,774,84,363,2556
121002,Ost 2 - Alt-Reinickendorf,Reinickendorf,2019,11514,124,77,1007,237,467,4398,142,985,314,303,40,18,1120,423,427,2374
122003,West 4 - Auguste-Viktoria-Allee,Reinickendorf,2019,10844,96,41,1208,265,516,4641,74,866,346,188,52,15,961,232,236,2685
122004,West 1 - Tegel-Sued/Flughafensee,Reinickendorf,2019,28105,68,31,1419,465,663,5340,99,1065,266,248,56,25,799,31,1208,3004
122005,West 5 - Tegel,Reinickendorf,2019,15952,246,128,1469,475,511,7374,55,329,529,329,46,18,1059,228,274,3011
124006,West 2 - Heiligensee/Konradshoehe,Reinickendorf,2019,4035,29,12,324,86,254,1494,94,357,250,176,41,25,493,53,78,841
124007,Nord 1 - Frohnau/Hermsdorf,Reinickendorf,2019,5382,42,24,302,66,158,2565,123,448,780,260,12,3,565,75,132,828
125008,West 3 - Borsigwalde/Freie Scholle,Reinickendorf,2019,6363,36,12,564,109,255,2869,121,570,394,230,36,6,467,42,188,1286
125009,Nord 2 - Waidmannslust/Wittenau/Luebars,Reinickendorf,2019,9477,101,54,1157,266,384,3627,95,419,469,295,51,10,948,235,342,2254
126010,Rollbergesiedlung,Reinickendorf,2019,9001,54,32,904,205,366,3068,140,366,183,366,54,22,1690,603,226,2272
126011,MV Nord,Reinickendorf,2019,8443,106,61,1362,349,448,3197,159,652,201,49,110,57,709,27,186,2610
126012,MV Sued,Reinickendorf,2019,6393,87,29,943,218,493,1720,65,363,138,196,73,29,675,29,167,2104
010000,Mitte,Mitte-Total,2020,20845,194,115,1921,539,619,8419,100,908,931,204,96,31,1689,404,960,4273
011001,Tiergarten Sued,Mitte,2020,26982,320,213,2536,712,905,11071,126,1065,1977,180,113,27,1691,266,1225,5965
011002,Regierungsviertel,Mitte,2020,54648,275,142,3539,952,2100,21252,79,1542,1817,252,102,16,3587,944,1093,8589
011003,Alexanderplatz,Mitte,2020,33163,236,138,2780,808,669,14995,83,1056,1296,260,89,28,2301,579,1398,5954
011004,Brunnenstrasse Sued,Mitte,2020,12339,146,111,945,225,279,5738,111,552,1158,143,54,16,1592,587,311,2975
012005,Moabit West,Mitte,2020,13757,150,78,1320,337,455,4367,83,596,800,257,111,33,1372,194,802,3016
012006,Moabit Ost,Mitte,2020,22983,138,71,1712,446,498,8542,62,545,956,224,128,42,1380,209,1094,4208
013007,Osloer Strasse,Mitte,2020,15924,148,73,1676,513,593,6774,117,846,708,146,68,26,1332,380,833,3841
013008,Brunnenstrasse Nord,Mitte,2020,16696,163,94,1945,564,531,6381,117,924,673,175,137,36,1882,681,1018,3723
014009,Parkviertel,Mitte,2020,13055,130,65,1382,341,500,5518,102,919,482,198,70,30,1139,135,545,3075
014010,Wedding Zentrum,Mitte,2020,13780,178,108,1766,543,571,4630,76,857,479,173,60,28,1308,317,948,3402
020000,Friedrichshain-Kreuzberg,Friedrichshain-Kreuzberg-Total,2020,19678,255,156,1650,539,429,8321,87,936,1321,177,125,37,1957,426,2067,4047
021001,Suedliche  Friedrichstadt,Friedrichshain-Kreuzberg,2020,22333,348,153,1807,575,620,9349,64,1370,975,222,212,69,1814,328,1684,4192
022002,Tempelhofer Vorstadt,Friedrichshain-Kreuzberg,2020,16918,191,109,1307,387,401,8046,81,1068,1629,184,81,23,1337,338,1040,3046
023003,Noerdliche Luisenstadt,Friedrichshain-Kreuzberg,2020,26479,339,218,2474,978,571,12305,92,1370,1462,252,169,68,2014,315,2798,4952
023004,Suedliche Luisenstadt,Friedrichshain-Kreuzberg,2020,25825,496,349,2058,941,459,8569,103,1095,1723,257,92,29,1859,334,6765,4803
024005,Karl-Marx-Allee Nord,Friedrichshain-Kreuzberg,2020,10436,115,82,1031,217,299,5325,115,662,949,123,82,12,1276,155,331,3112
024006,Karl-Marx-Allee Sued,Friedrichshain-Kreuzberg,2020,28004,298,178,2649,740,504,11934,85,806,1336,112,70,23,2239,596,2363,5395
025007,Frankfurter Allee Nord,Friedrichshain-Kreuzberg,2020,12902,77,42,1018,291,282,5190,109,359,1040,122,166,42,2433,455,477,3153
025008,Frankfurter Allee Sued FK,Friedrichshain-Kreuzberg,2020,16441,166,106,1413,443,285,6168,60,447,1114,153,126,33,2522,691,2207,4215
030000,Pankow,Pankow-Total,2020,9282,74,48,772,179,289,4499,99,545,943,146,57,19,1165,352,267,2166
031001,Buch,Pankow,2020,11141,112,53,1273,296,420,4777,71,509,527,77,89,36,1308,444,272,2338
032002,Blankenfelde/Niederschoenhausen,Pankow,2020,5533,45,21,443,80,220,2484,98,440,548,150,38,10,621,101,63,1127
032003,Buchholz,Pankow,2020,4395,38,11,409,55,180,1985,55,316,333,191,11,5,371,38,65,960
033004,Karow,Pankow,2020,3789,25,25,366,56,163,1509,41,168,396,102,25,5,559,91,122,752
033005,Blankenburg/Heinersdorf/Maerchenland,Pankow,2020,9155,13,6,701,120,309,3984,63,581,549,354,19,13,903,278,114,1414
034006,Schoenholz/Wilhelmsruh/Rosenthal,Pankow,2020,5889,32,16,524,119,195,2955,76,567,319,286,38,16,675,124,108,1210
034007,Pankow Zentrum,Pankow,2020,8287,70,35,657,143,288,4191,75,415,1236,110,38,16,1037,318,127,1810
034008,Pankow Sued,Pankow,2020,6272,62,31,546,118,256,2808,82,374,850,90,34,11,706,214,189,1443
035009,Weissensee,Pankow,2020,8524,62,39,700,158,364,4248,119,591,837,145,65,21,1116,320,168,2239
035010,Weissensee Ost,Pankow,2020,9031,64,26,842,223,383,3772,160,881,645,153,109,38,1411,179,313,2598
036011,Prenzlauer Berg Nordwest,Pankow,2020,13476,142,120,1035,310,276,6654,97,486,1681,105,67,15,1371,445,1076,3291
036012,Prenzlauer Berg Nord,Pankow,2020,10538,58,18,758,171,230,5786,124,587,1228,98,66,15,1261,404,262,2409
036013,Helmholtzplatz,Pankow,2020,10334,35,26,879,181,234,4920,71,296,1347,106,84,22,1736,676,384,2654
036014,Prenzlauer Berg Ost,Pankow,2020,16421,165,110,1299,319,440,8410,169,950,1024,191,99,33,2106,826,294,3314
037015,Prenzlauer Berg Suedwest,Pankow,2020,11922,103,81,1087,305,294,6044,110,661,1231,151,70,18,1609,503,342,3101
037016,Prenzlauer Berg Sued,Pankow,2020,8627,45,33,605,131,208,4169,95,540,1033,154,33,12,1184,410,187,2407
040000,Charlottenburg-Wilmersdorf,Charlottenburg-Wilmersdorf-Total,2020,14120,115,72,1126,276,420,6416,137,1163,951,312,55,26,1145,253,432,3066
041001,Charlottenburg Nord,Charlottenburg-Wilmersdorf,2020,12319,113,51,1252,298,513,4459,200,1478,349,570,123,51,1067,200,1570,3140
042002,Heerstrasse,Charlottenburg-Wilmersdorf,2020,9380,30,15,937,221,427,3581,183,907,518,472,122,61,1387,488,198,2210
042003,Westend,Charlottenburg-Wilmersdorf,2020,10954,91,46,781,161,435,5530,130,964,687,249,67,28,950,200,151,2786
043004,Schloss Charlottenburg,Charlottenburg-Wilmersdorf,2020,10814,122,83,963,221,409,4663,67,828,947,232,60,25,1276,405,336,2612
043005,Mierendorffplatz,Charlottenburg-Wilmersdorf,2020,12244,142,90,1315,271,458,4685,155,1141,780,193,45,19,1186,200,535,3106
043006,Otto-Suhr-Allee/Kantstrasse,Charlottenburg-Wilmersdorf,2020,16417,142,88,1333,334,478,8372,80,890,1184,274,48,22,1191,200,390,3371
044007,Grunewald,Charlottenburg-Wilmersdorf,2020,9124,66,46,663,127,455,4048,213,1447,491,658,51,46,1144,440,86,2313
044008,Schmargendorf,Charlottenburg-Wilmersdorf,2020,6912,41,21,509,107,213,3747,154,787,687,178,41,27,648,68,98,1510
045009,Halensee,Charlottenburg-Wilmersdorf,2020,13173,75,40,952,190,277,7258,165,1804,877,248,25,14,1110,133,212,2946
045010,Lietzenburger Strasse,Charlottenburg-Wilmersdorf,2020,27804,188,117,2153,609,583,11634,154,1597,1451,363,51,15,1582,407,636,4800
045011,Volkspark Wilmersdorf,Charlottenburg-Wilmersdorf,2020,12722,88,66,791,198,286,5366,102,821,1157,298,28,10,857,148,541,2941
050000,Spandau,Spandau-Total,2020,9973,94,52,1170,263,468,3811,123,579,362,180,78,28,959,121,280,2714
051001,Hakenfelde,Spandau,2020,6665,26,7,733,138,370,2710,90,512,254,142,60,30,774,64,168,1813
051002,Falkenhagener Feld,Spandau,2020,7408,100,57,998,188,448,2869,79,421,376,160,76,19,898,60,171,2877
051003,Spandau Mitte,Spandau,2020,13895,164,100,1679,444,686,4618,95,668,544,119,84,34,1346,240,731,3728
052004,Brunsbuetteler Damm,Spandau,2020,7655,60,13,852,201,424,3207,218,407,343,163,51,17,792,107,116,2402
052005,Heerstrasse,Spandau,2020,7512,46,26,1181,293,444,2934,158,437,191,237,105,46,668,33,138,2549
052006,Wilhelmstadt,Spandau,2020,14830,138,72,1516,334,483,5614,80,478,425,180,72,14,1138,210,334,3088
053007,Haselhorst,Spandau,2020,10612,75,37,1237,224,361,4047,193,1007,218,249,106,56,864,118,249,2499
053008,Siemensstadt,Spandau,2020,12984,102,47,1173,297,477,5741,133,1377,524,156,94,8,1205,172,266,2667
054009,Gatow/Kladow,Spandau,2020,4022,20,10,498,55,176,1574,101,121,166,277,35,20,397,30,65,875
060000,Steglitz-Zehlendorf,Steglitz-Zehlendorf-Total,2020,7414,58,38,680,125,278,3302,101,469,540,283,52,20,962,284,160,1755
061001,Schlossstrasse,Steglitz-Zehlendorf,2020,14683,167,104,1020,212,366,8258,72,420,1151,208,32,5,1156,257,275,2461
061002,Albrechtstrasse,Steglitz-Zehlendorf,2020,5912,35,26,478,86,256,2626,82,510,459,261,24,13,605,121,112,1659
062003,Lankwitz,Steglitz-Zehlendorf,2020,6474,39,11,840,149,326,2376,76,381,264,236,39,11,723,83,191,1873
062004,Ostpreussendamm,Steglitz-Zehlendorf,2020,5786,39,20,690,98,252,2256,126,352,335,266,64,31,713,123,106,1409
063005,Teltower Damm,Steglitz-Zehlendorf,2020,6703,76,50,688,123,228,3005,70,348,579,263,50,9,884,243,193,1647
063006,Drakestrasse,Steglitz-Zehlendorf,2020,6191,30,18,631,137,259,2892,145,414,360,235,28,12,736,133,76,1689
064007,Zehlendorf Suedwest,Steglitz-Zehlendorf,2020,8143,71,59,661,130,249,2921,74,471,534,330,111,52,1889,1154,208,1440
064008,Zehlendorf Nord,Steglitz-Zehlendorf,2020,7899,49,37,546,77,242,3632,107,593,806,444,70,14,1320,462,184,1724
070000,Tempelhof-Schoeneberg,Tempelhof-Schoeneberg-Total,2020,11132,79,46,918,213,392,5065,113,727,686,171,50,24,1055,261,377,2680
071001,Schoeneberg Nordwest,Tempelhof-Schoeneberg,2020,24046,272,178,1959,567,598,11913,68,934,1607,166,79,26,1346,257,1123,4304
071002,Schoeneberg Nordost,Tempelhof-Schoeneberg,2020,11998,112,50,888,191,399,5106,87,668,1295,149,54,21,1162,411,548,2395
072003,Schoeneberg Suedwest,Tempelhof-Schoeneberg,2020,9785,114,62,849,199,356,4172,128,664,920,190,66,47,1062,204,422,2645
072004,Schoeneberg Suedost,Tempelhof-Schoeneberg,2020,15368,63,46,1265,314,439,5822,102,578,1159,132,59,26,1456,575,618,2807
073005,Friedenau West,Tempelhof-Schoeneberg,2020,8465,41,16,638,130,171,4574,57,317,1113,179,20,12,857,272,154,2019
073006,Friedenau Ost,Tempelhof-Schoeneberg,2020,8613,65,28,683,148,291,4348,125,1168,651,194,51,32,794,152,291,1865
074007,Tempelhof Nord,Tempelhof-Schoeneberg,2020,13822,80,57,1003,211,439,4330,103,929,832,165,68,17,1897,849,1065,2854
074008,Tempelhof Suedwest,Tempelhof-Schoeneberg,2020,10919,56,22,977,200,384,4696,119,796,350,247,56,37,1087,315,175,2339
074009,Tempelhof Suedost,Tempelhof-Schoeneberg,2020,15250,59,26,1313,309,591,7103,217,1451,394,217,85,46,1536,131,328,3269
075010,Mariendorf Nord,Tempelhof-Schoeneberg,2020,7808,50,25,772,163,439,3714,91,696,242,213,38,31,703,78,141,2531
075011,Mariendorf Sued,Tempelhof-Schoeneberg,2020,8217,38,29,694,143,356,3536,176,746,299,238,29,14,846,119,128,2400
076012,Marienfelde Nord,Tempelhof-Schoeneberg,2020,7078,39,28,617,135,309,3564,129,612,337,101,39,28,623,62,180,1948
076013,Marienfelde Sued,Tempelhof-Schoeneberg,2020,8120,41,35,835,228,338,3991,69,587,90,62,28,0,746,35,255,2451
076014,Lichtenrade Nord,Tempelhof-Schoeneberg,2020,5549,33,5,401,84,299,2557,135,448,131,149,47,9,714,98,79,2403
076015,Lichtenrade Sued,Tempelhof-Schoeneberg,2020,7130,42,23,572,111,330,3679,88,265,245,118,36,13,872,239,131,3134
080000,Neukoelln,Neukoelln-Total,2020,13044,137,71,1304,383,482,5559,116,1026,591,222,102,44,1260,193,839,3073
081001,Schillerpromenade,Neukoelln,2020,14263,179,86,1516,499,459,5997,65,1094,848,148,117,46,1307,200,1516,3359
081002,Neukoellner Mitte/Zentrum,Neukoelln,2020,22525,245,111,2018,680,519,10272,76,1628,819,171,126,50,1697,263,1834,4018
081003,Reuterstrasse,Neukoelln,2020,17431,142,91,1600,567,514,8075,43,1187,1240,144,149,81,1405,415,1180,3850
081004,Rixdorf,Neukoelln,2020,12667,132,70,1167,355,432,4931,70,1002,922,207,107,52,1340,215,1437,2949
081005,Koellnische Heide,Neukoelln,2020,15258,110,26,1435,381,588,6702,278,1842,246,381,129,45,1564,174,918,3625
082006,Britz Nord,Neukoelln,2020,10896,162,64,1310,402,515,3900,152,1099,334,339,113,54,1119,74,535,2983
082007,Britz,Neukoelln,2020,11909,117,65,1187,237,514,5000,138,985,367,298,95,47,1162,151,350,2846
082008,Buckow,Neukoelln,2020,6353,66,28,835,156,343,2293,142,544,114,177,52,21,672,66,104,2137
083009,Gropiusstadt West,Neukoelln,2020,11811,101,55,1095,283,565,5696,86,747,267,257,91,20,1493,217,161,3093
083010,Gropiusstadt Ost,Neukoelln,2020,8010,68,34,1264,333,632,2347,56,485,333,169,96,28,1201,169,135,2849
084011,Buckow Nord,Neukoelln,2020,9434,73,31,1039,249,582,3938,125,655,332,197,62,31,894,94,114,2483
084012,Rudow,Neukoelln,2020,6349,61,43,692,127,296,2487,198,444,212,296,50,23,874,82,102,1786
090000,Treptow-Koepenick,Treptow-Koepenick-Total,2020,9038,83,49,875,211,371,3945,140,534,851,144,49,21,1045,281,291,2092
091001,Alt-Treptow,Treptow-Koepenick,2020,19091,269,146,1160,445,522,10375,115,806,2342,230,54,8,1436,461,1597,3394
091002,Plaenterwald,Treptow-Koepenick,2020,8728,115,71,618,141,485,3910,194,794,741,194,26,0,1200,177,115,2286
091003,Baumschulenweg,Treptow-Koepenick,2020,8131,85,27,970,223,366,3525,138,610,530,212,48,16,1002,175,249,2210
091004,Johannisthal,Treptow-Koepenick,2020,7530,80,45,558,90,352,3090,186,578,502,171,45,30,774,166,156,1648
092005,Oberschoeneweide,Treptow-Koepenick,2020,9542,110,72,1311,259,378,3382,153,721,726,85,68,25,1188,390,348,2541
092006,Niederschoeneweide,Treptow-Koepenick,2020,18117,101,70,1470,356,480,8950,248,619,1609,93,85,31,2228,1044,348,3094
092007,Adlershof,Treptow-Koepenick,2020,10866,70,40,837,194,369,5117,169,538,1320,130,25,0,1241,419,244,2456
092008,Koellnische Vorstadt/Spindlersfeld,Treptow-Koepenick,2020,8574,71,36,1094,196,391,3460,142,445,1121,89,27,18,1032,222,391,2526
093009,Altglienicke,Treptow-Koepenick,2020,6062,39,18,669,132,452,2477,153,416,345,139,43,18,573,39,157,1662
093010,Bohnsdorf,Treptow-Koepenick,2020,7729,30,15,814,145,434,3393,137,464,494,373,61,38,593,61,114,1689
093011,Gruenau,Treptow-Koepenick,2020,7929,71,43,643,157,171,3314,100,386,1186,129,57,43,1457,929,71,1486
093012,Schmoeckwitz,Treptow-Koepenick,2020,4287,23,23,564,113,271,1579,113,271,158,23,23,23,316,45,23,948
094013,Koepenick Sued,Treptow-Koepenick,2020,3873,17,17,349,17,175,1529,108,341,266,175,25,0,482,8,108,1039
094014,Allende-Viertel,Treptow-Koepenick,2020,5669,35,9,508,79,166,2681,105,394,421,53,79,35,710,61,105,1200
094015,Altstadt Koepenick,Treptow-Koepenick,2020,7792,41,27,1258,232,383,2515,55,219,957,27,14,0,875,191,478,2297
094016,Mueggelheim,Treptow-Koepenick,2020,3806,73,15,410,73,146,1069,44,337,59,15,15,0,571,59,117,732
095017,Friedrichshagen,Treptow-Koepenick,2020,6532,79,52,592,131,267,2972,100,393,834,79,37,21,949,294,163,1400
095018,Rahnsdorf,Treptow-Koepenick,2020,6316,52,31,681,124,248,2415,155,320,764,93,31,10,1455,423,62,1280
095019,Dammvorstadt,Treptow-Koepenick,2020,15950,163,120,1800,866,497,7285,69,660,1928,77,34,9,1380,394,420,4114
095020,Koepenick Nord,Treptow-Koepenick,2020,4615,15,15,369,83,211,1875,68,263,497,301,60,23,806,181,151,1174
100000,Marzahn-Hellersdorf,Marzahn-Hellersdorf-Total,2020,8415,107,64,1138,216,351,3216,158,545,342,117,80,30,1029,199,217,2244
101001,Marzahn Nord,Marzahn-Hellersdorf,2020,8363,132,91,1774,330,437,2286,124,413,260,74,103,25,1411,429,260,3024
101002,Marzahn Mitte,Marzahn-Hellersdorf,2020,9362,98,56,1306,220,383,3877,177,801,229,64,73,31,1086,156,212,2706
101003,Marzahn Sued,Marzahn-Hellersdorf,2020,9333,144,67,983,216,306,4036,231,945,264,128,72,18,1109,169,216,2159
102004,Hellersdorf Nord,Marzahn-Hellersdorf,2020,10230,105,73,1571,276,476,3699,143,489,303,78,119,57,1103,184,335,3026
102005,Hellersdorf Ost,Marzahn-Hellersdorf,2020,7384,114,66,1297,270,402,2154,180,388,298,28,151,76,1032,156,241,2532
102006,Hellersdorf Sued,Marzahn-Hellersdorf,2020,7377,136,72,1124,168,316,2512,120,332,268,84,84,32,1048,344,204,2120
103007,Biesdorf,Marzahn-Hellersdorf,2020,8477,63,39,719,196,344,3686,126,302,565,126,84,18,828,116,168,1477
104008,Kaulsdorf,Marzahn-Hellersdorf,2020,6122,62,36,706,119,247,2453,124,428,526,227,15,5,670,108,88,1386
104009,Mahlsdorf,Marzahn-Hellersdorf,2020,4479,37,27,403,68,145,1861,115,271,355,281,14,7,541,142,95,738
110000,Lichtenberg,Lichtenberg-Total,2020,9674,84,48,1017,220,351,4335,130,654,612,114,67,25,1181,248,205,2455
111001,Malchow,Lichtenberg,2020,6476,56,38,753,188,414,2805,132,377,697,395,75,56,621,132,75,1487
111002,Neu-Hohenschoenhausen Nord,Lichtenberg,2020,7025,47,30,1013,178,310,2161,91,431,330,67,81,34,1151,138,283,2158
111003,Neu-Hohenschoenhausen Sued,Lichtenberg,2020,8264,107,59,1124,306,391,3008,118,638,240,59,107,37,1209,129,188,2547
112004,Alt-Hohenschoenhausen Nord,Lichtenberg,2020,11629,90,48,1105,210,408,5472,126,1129,402,198,132,24,1123,180,264,2253
112005,Alt-Hohenschoenhausen Sued,Lichtenberg,2020,7218,37,24,663,161,225,3601,137,678,614,110,49,30,779,88,122,2190
113006,Fennpfuhl,Lichtenberg,2020,8856,94,65,938,162,286,4010,150,767,569,127,47,18,1162,298,133,2223
113007,Alt-Lichtenberg,Lichtenberg,2020,16117,155,73,1707,463,527,7286,127,803,783,108,89,29,1684,333,279,3619
113008,Frankfurter Allee Sued,Lichtenberg,2020,18052,169,100,1695,359,478,7725,150,1515,638,140,30,30,2033,678,718,3618
114009,Neu-Lichtenberg,Lichtenberg,2020,9783,77,41,901,189,368,4872,77,321,819,88,71,38,1234,336,218,2654
114010,Friedrichsfelde Nord,Lichtenberg,2020,9849,109,58,1175,283,372,4321,154,616,533,83,45,6,1278,392,167,3037
114011,Friedrichsfelde Sued,Lichtenberg,2020,7393,38,19,785,94,268,3379,136,446,438,45,49,4,933,189,113,1778
115012,Rummelsburger Bucht,Lichtenberg,2020,15533,259,165,1271,447,494,7719,235,871,1765,518,118,24,2448,706,377,4542
115013,Karlshorst,Lichtenberg,2020,5307,14,7,452,43,221,2842,114,277,857,146,11,4,569,153,60,1096
120000,Reinickendorf,Reinickendorf-Total,2020,9536,83,43,994,243,441,3305,105,629,338,156,65,27,856,142,296,2243
121001,Ost 1 - Reginhardstrasse,Reinickendorf,2020,9076,80,59,1075,320,452,3484,94,626,456,146,73,38,835,97,345,3014
121002,Ost 2 - Alt-Reinickendorf,Reinickendorf,2020,11591,72,40,1203,279,515,4465,130,1076,330,261,47,14,1171,268,446,2914
122003,West 4 - Auguste-Viktoria-Allee,Reinickendorf,2020,10482,114,40,1461,374,573,4068,51,723,327,224,81,33,962,206,202,3014
122004,West 1 - Tegel-Sued/Flughafensee,Reinickendorf,2020,22327,80,43,1320,356,804,3952,190,1025,374,135,68,43,1056,86,982,3112
122005,West 5 - Tegel,Reinickendorf,2020,14205,209,100,1548,373,519,6274,64,364,483,91,18,9,1047,228,264,2832
124006,West 2 - Heiligensee/Konradshoehe,Reinickendorf,2020,3951,29,12,390,82,238,1202,74,189,160,152,29,21,570,78,131,866
124007,Nord 1 - Frohnau/Hermsdorf,Reinickendorf,2020,4522,42,27,356,81,215,1864,96,245,482,144,30,18,488,111,105,850
125008,West 3 - Borsigwalde/Freie Scholle,Reinickendorf,2020,6672,18,6,656,152,279,2455,146,498,352,122,30,24,893,61,152,1568
125009,Nord 2 - Waidmannslust/Wittenau/Luebars,Reinickendorf,2020,10935,101,47,1048,234,376,3429,107,537,268,180,76,16,973,268,281,2081
126010,Rollbergesiedlung,Reinickendorf,2020,7912,76,0,875,151,378,3275,86,746,292,162,54,11,562,86,173,2086
126011,MV Nord,Reinickendorf,2020,7632,98,57,1154,288,503,3027,102,647,201,61,136,61,783,42,223,2444
126012,MV Sued,Reinickendorf,2020,6078,58,29,839,159,362,1599,80,557,181,101,109,22,695,22,246,1795
010000,Mitte,Mitte-Total,2021,18790,195,117,1752,529,671,7033,90,946,947,130,92,28,1553,334,995,4111
011001,Tiergarten Sued,Mitte,2021,25325,231,172,2026,554,904,9799,79,1339,1551,158,79,26,1702,290,1320,6295
011002,Regierungsviertel,Mitte,2021,46049,255,139,3131,858,1222,15711,54,1214,1902,124,31,23,3039,835,1330,7817
011003,Alexanderplatz,Mitte,2021,26687,261,157,2394,769,735,10793,69,1051,1259,130,95,22,2197,535,1451,5454
011004,Brunnenstrasse Sued,Mitte,2021,10867,134,74,828,201,268,4727,61,764,1157,102,99,48,1368,326,403,2148
012005,Moabit West,Mitte,2021,13223,105,64,1243,370,498,4193,85,658,851,151,110,28,1243,217,1142,2957
012006,Moabit Ost,Mitte,2021,22959,156,91,1754,437,670,7651,74,622,1050,173,108,36,1387,183,1334,4280
013007,Osloer Strasse,Mitte,2021,14759,206,114,1668,517,639,6032,132,900,578,114,71,29,1262,259,562,3513
013008,Brunnenstrasse Nord,Mitte,2021,15793,183,97,1764,608,568,5964,148,911,664,160,94,25,1616,524,845,3849
