key,neighborhood,area,year,crime_category,crime_count,rank
10966,Halensee,Wilmersdorf Zentrum,2013,theft_parts_motor_vehicles,366,3.0
8001,Halensee,Wilmersdorf Zentrum,2014,theft_total,1785,1.0
23601,Halensee,Wilmersdorf Zentrum,2014,neighborhood_offence,733,2.0
11121,Halensee,Wilmersdorf Zentrum,2014,theft_parts_motor_vehicles,335,3.0
8156,Halensee,Wilmersdorf Zentrum,2015,theft_total,2291,1.0
23756,Halensee,Wilmersdorf Zentrum,2015,neighborhood_offence,828,2.0
11276,Halensee,Wilmersdorf Zentrum,2015,theft_parts_motor_vehicles,356,3.0
8311,Halensee,Wilmersdorf Zentrum,2016,theft_total,2072,1.0
23911,Halensee,Wilmersdorf Zentrum,2016,neighborhood_offence,668,2.0
11431,Halensee,Wilmersdorf Zentrum,2016,theft_parts_motor_vehicles,395,3.0
8466,Halensee,Wilmersdorf Zentrum,2017,theft_total,1847,1.0
24066,Halensee,Wilmersdorf Zentrum,2017,neighborhood_offence,628,2.0
11586,Halensee,Wilmersdorf Zentrum,2017,theft_parts_motor_vehicles,314,3.0
8621,Halensee,Wilmersdorf Zentrum,2018,theft_total,1900,1.0
24221,Halensee,Wilmersdorf Zentrum,2018,neighborhood_offence,831,2.0
3941,Halensee,Wilmersdorf Zentrum,2018,physical_injuries_total,256,3.0
8776,Halensee,Wilmersdorf Zentrum,2019,theft_total,1790,1.0
24376,Halensee,Wilmersdorf Zentrum,2019,neighborhood_offence,837,2.0
4096,Halensee,Wilmersdorf Zentrum,2019,physical_injuries_total,305,3.0
8931,Halensee,Wilmersdorf Zentrum,2020,theft_total,2020,1.0
24531,Halensee,Wilmersdorf Zentrum,2020,neighborhood_offence,820,2.0
12051,Halensee,Wilmersdorf Zentrum,2020,theft_parts_motor_vehicles,502,3.0
9086,Halensee,Wilmersdorf Zentrum,2021,theft_total,1954,1.0
24686,Halensee,Wilmersdorf Zentrum,2021,neighborhood_offence,964,2.0
12206,Halensee,Wilmersdorf Zentrum,2021,theft_parts_motor_vehicles,454,3.0
9241,Halensee,Wilmersdorf Zentrum,2022,theft_total,1653,1.0
24841,Halensee,Wilmersdorf Zentrum,2022,neighborhood_offence,775,2.0
12361,Halensee,Wilmersdorf Zentrum,2022,theft_parts_motor_vehicles,325,3.0
7856,Haselhorst,Haselhorst / Siemensstadt,2013,theft_total,1052,1.0
23456,Haselhorst,Haselhorst / Siemensstadt,2013,neighborhood_offence,525,2.0
18776,Haselhorst,Haselhorst / Siemensstadt,2013,prop_damage_total,215,3.0
8011,Haselhorst,Haselhorst / Siemensstadt,2014,theft_total,836,1.0
23611,Haselhorst,Haselhorst / Siemensstadt,2014,neighborhood_offence,337,2.0
11131,Haselhorst,Haselhorst / Siemensstadt,2014,theft_parts_motor_vehicles,186,3.0
8166,Haselhorst,Haselhorst / Siemensstadt,2015,theft_total,997,1.0
23766,Haselhorst,Haselhorst / Siemensstadt,2015,neighborhood_offence,484,2.0
3486,Haselhorst,Haselhorst / Siemensstadt,2015,physical_injuries_total,156,3.0
8321,Haselhorst,Haselhorst / Siemensstadt,2016,theft_total,895,1.0
23921,Haselhorst,Haselhorst / Siemensstadt,2016,neighborhood_offence,377,2.0
3641,Haselhorst,Haselhorst / Siemensstadt,2016,physical_injuries_total,174,3.0
8476,Haselhorst,Haselhorst / Siemensstadt,2017,theft_total,724,1.0
24076,Haselhorst,Haselhorst / Siemensstadt,2017,neighborhood_offence,366,2.0
3796,Haselhorst,Haselhorst / Siemensstadt,2017,physical_injuries_total,171,3.0
8631,Haselhorst,Haselhorst / Siemensstadt,2018,theft_total,770,1.0
24231,Haselhorst,Haselhorst / Siemensstadt,2018,neighborhood_offence,414,2.0
3951,Haselhorst,Haselhorst / Siemensstadt,2018,physical_injuries_total,170,3.0
8786,Haselhorst,Haselhorst / Siemensstadt,2019,theft_total,651,1.0
24386,Haselhorst,Haselhorst / Siemensstadt,2019,neighborhood_offence,334,2.0
4106,Haselhorst,Haselhorst / Siemensstadt,2019,physical_injuries_total,150,3.0
8941,Haselhorst,Haselhorst / Siemensstadt,2020,theft_total,651,1.0
24541,Haselhorst,Haselhorst / Siemensstadt,2020,neighborhood_offence,402,2.0
4261,Haselhorst,Haselhorst / Siemensstadt,2020,physical_injuries_total,199,3.0
9096,Haselhorst,Haselhorst / Siemensstadt,2021,theft_total,733,1.0
24696,Haselhorst,Haselhorst / Siemensstadt,2021,neighborhood_offence,417,2.0
12216,Haselhorst,Haselhorst / Siemensstadt,2021,theft_parts_motor_vehicles,228,3.0
9251,Haselhorst,Haselhorst / Siemensstadt,2022,theft_total,769,1.0
24851,Haselhorst,Haselhorst / Siemensstadt,2022,neighborhood_offence,497,2.0
12371,Haselhorst,Haselhorst / Siemensstadt,2022,theft_parts_motor_vehicles,246,3.0
7854,Heerstraße,Charlottenburg West,2013,theft_total,1102,1.0
23454,Heerstraße,Charlottenburg West,2013,neighborhood_offence,999,2.0
7839,Heerstraße,Charlottenburg West,2013,theft_total,749,3.0
8009,Heerstraße,Charlottenburg West,2014,theft_total,1033,1.0
23609,Heerstraße,Charlottenburg West,2014,neighborhood_offence,858,2.0
7994,Heerstraße,Charlottenburg West,2014,theft_total,709,3.0
8164,Heerstraße,Charlottenburg West,2015,theft_total,1079,1.0
8149,Heerstraße,Charlottenburg West,2015,theft_total,873,2.0
23764,Heerstraße,Charlottenburg West,2015,neighborhood_offence,814,3.0
8319,Heerstraße,Charlottenburg West,2016,theft_total,1123,1.0
23919,Heerstraße,Charlottenburg West,2016,neighborhood_offence,920,2.0
8304,Heerstraße,Charlottenburg West,2016,theft_total,712,3.0
8474,Heerstraße,Charlottenburg West,2017,theft_total,1061,1.0
24074,Heerstraße,Charlottenburg West,2017,neighborhood_offence,825,2.0
8459,Heerstraße,Charlottenburg West,2017,theft_total,644,3.0
8629,Heerstraße,Charlottenburg West,2018,theft_total,968,1.0
24229,Heerstraße,Charlottenburg West,2018,neighborhood_offence,761,2.0
8614,Heerstraße,Charlottenburg West,2018,theft_total,641,3.0
8784,Heerstraße,Charlottenburg West,2019,theft_total,856,1.0
24384,Heerstraße,Charlottenburg West,2019,neighborhood_offence,731,2.0
8769,Heerstraße,Charlottenburg West,2019,theft_total,599,3.0
8939,Heerstraße,Charlottenburg West,2020,theft_total,892,1.0
24539,Heerstraße,Charlottenburg West,2020,neighborhood_offence,775,2.0
8924,Heerstraße,Charlottenburg West,2020,theft_total,470,3.0
9094,Heerstraße,Charlottenburg West,2021,theft_total,834,1.0
24694,Heerstraße,Charlottenburg West,2021,neighborhood_offence,742,2.0
9079,Heerstraße,Charlottenburg West,2021,theft_total,442,3.0
9249,Heerstraße,Charlottenburg West,2022,theft_total,832,1.0
24849,Heerstraße,Charlottenburg West,2022,neighborhood_offence,761,2.0
9234,Heerstraße,Charlottenburg West,2022,theft_total,554,3.0
7922,Hellersdorf Nord,Hellersdorf,2013,theft_total,1414,1.0
23522,Hellersdorf Nord,Hellersdorf,2013,neighborhood_offence,1281,2.0
3242,Hellersdorf Nord,Hellersdorf,2013,physical_injuries_total,678,3.0
8077,Hellersdorf Nord,Hellersdorf,2014,theft_total,1575,1.0
23677,Hellersdorf Nord,Hellersdorf,2014,neighborhood_offence,1265,2.0
3397,Hellersdorf Nord,Hellersdorf,2014,physical_injuries_total,617,3.0
8232,Hellersdorf Nord,Hellersdorf,2015,theft_total,1591,1.0
23832,Hellersdorf Nord,Hellersdorf,2015,neighborhood_offence,1257,2.0
3552,Hellersdorf Nord,Hellersdorf,2015,physical_injuries_total,606,3.0
8387,Hellersdorf Nord,Hellersdorf,2016,theft_total,1607,1.0
23987,Hellersdorf Nord,Hellersdorf,2016,neighborhood_offence,1211,2.0
3707,Hellersdorf Nord,Hellersdorf,2016,physical_injuries_total,656,3.0
8542,Hellersdorf Nord,Hellersdorf,2017,theft_total,1472,1.0
24142,Hellersdorf Nord,Hellersdorf,2017,neighborhood_offence,1086,2.0
19462,Hellersdorf Nord,Hellersdorf,2017,prop_damage_total,615,3.0
8697,Hellersdorf Nord,Hellersdorf,2018,theft_total,1342,1.0
24297,Hellersdorf Nord,Hellersdorf,2018,neighborhood_offence,1091,2.0
4017,Hellersdorf Nord,Hellersdorf,2018,physical_injuries_total,561,3.0
8852,Hellersdorf Nord,Hellersdorf,2019,theft_total,1580,1.0
24452,Hellersdorf Nord,Hellersdorf,2019,neighborhood_offence,1291,2.0
4172,Hellersdorf Nord,Hellersdorf,2019,physical_injuries_total,527,3.0
9007,Hellersdorf Nord,Hellersdorf,2020,theft_total,1368,1.0
24607,Hellersdorf Nord,Hellersdorf,2020,neighborhood_offence,1119,2.0
4327,Hellersdorf Nord,Hellersdorf,2020,physical_injuries_total,581,3.0
9162,Hellersdorf Nord,Hellersdorf,2021,theft_total,1217,1.0
24762,Hellersdorf Nord,Hellersdorf,2021,neighborhood_offence,1027,2.0
4482,Hellersdorf Nord,Hellersdorf,2021,physical_injuries_total,512,3.0
9317,Hellersdorf Nord,Hellersdorf,2022,theft_total,1524,1.0
24917,Hellersdorf Nord,Hellersdorf,2022,neighborhood_offence,1383,2.0
4637,Hellersdorf Nord,Hellersdorf,2022,physical_injuries_total,663,3.0
7923,Hellersdorf Ost,Hellersdorf,2013,theft_total,542,1.0
23523,Hellersdorf Ost,Hellersdorf,2013,neighborhood_offence,437,2.0
18843,Hellersdorf Ost,Hellersdorf,2013,prop_damage_total,213,3.0
8078,Hellersdorf Ost,Hellersdorf,2014,theft_total,586,1.0
23678,Hellersdorf Ost,Hellersdorf,2014,neighborhood_offence,525,2.0
3398,Hellersdorf Ost,Hellersdorf,2014,physical_injuries_total,231,3.0
8233,Hellersdorf Ost,Hellersdorf,2015,theft_total,574,1.0
23833,Hellersdorf Ost,Hellersdorf,2015,neighborhood_offence,507,2.0
19153,Hellersdorf Ost,Hellersdorf,2015,prop_damage_total,269,3.0
8388,Hellersdorf Ost,Hellersdorf,2016,theft_total,639,1.0
23988,Hellersdorf Ost,Hellersdorf,2016,neighborhood_offence,594,2.0
19308,Hellersdorf Ost,Hellersdorf,2016,prop_damage_total,292,3.0
8543,Hellersdorf Ost,Hellersdorf,2017,theft_total,555,1.0
24143,Hellersdorf Ost,Hellersdorf,2017,neighborhood_offence,520,2.0
3863,Hellersdorf Ost,Hellersdorf,2017,physical_injuries_total,287,3.0
24298,Hellersdorf Ost,Hellersdorf,2018,neighborhood_offence,512,1.0
8698,Hellersdorf Ost,Hellersdorf,2018,theft_total,489,2.0
4018,Hellersdorf Ost,Hellersdorf,2018,physical_injuries_total,278,3.0
8853,Hellersdorf Ost,Hellersdorf,2019,theft_total,538,1.0
24453,Hellersdorf Ost,Hellersdorf,2019,neighborhood_offence,535,2.0
4173,Hellersdorf Ost,Hellersdorf,2019,physical_injuries_total,243,3.0
24608,Hellersdorf Ost,Hellersdorf,2020,neighborhood_offence,535,1.0
9008,Hellersdorf Ost,Hellersdorf,2020,theft_total,455,2.0
4328,Hellersdorf Ost,Hellersdorf,2020,physical_injuries_total,274,3.0
24763,Hellersdorf Ost,Hellersdorf,2021,neighborhood_offence,616,1.0
9163,Hellersdorf Ost,Hellersdorf,2021,theft_total,500,2.0
20083,Hellersdorf Ost,Hellersdorf,2021,prop_damage_total,231,3.0
9318,Hellersdorf Ost,Hellersdorf,2022,theft_total,743,1.0
24918,Hellersdorf Ost,Hellersdorf,2022,neighborhood_offence,649,2.0
4638,Hellersdorf Ost,Hellersdorf,2022,physical_injuries_total,242,3.0
7924,Hellersdorf Süd,Hellersdorf,2013,theft_total,637,1.0
23524,Hellersdorf Süd,Hellersdorf,2013,neighborhood_offence,561,2.0
3244,Hellersdorf Süd,Hellersdorf,2013,physical_injuries_total,267,3.0
8079,Hellersdorf Süd,Hellersdorf,2014,theft_total,620,1.0
23679,Hellersdorf Süd,Hellersdorf,2014,neighborhood_offence,564,2.0
18999,Hellersdorf Süd,Hellersdorf,2014,prop_damage_total,259,3.0
8234,Hellersdorf Süd,Hellersdorf,2015,theft_total,626,1.0
23834,Hellersdorf Süd,Hellersdorf,2015,neighborhood_offence,506,2.0
3554,Hellersdorf Süd,Hellersdorf,2015,physical_injuries_total,246,3.0
8389,Hellersdorf Süd,Hellersdorf,2016,theft_total,789,1.0
23989,Hellersdorf Süd,Hellersdorf,2016,neighborhood_offence,562,2.0
19309,Hellersdorf Süd,Hellersdorf,2016,prop_damage_total,289,3.0
8544,Hellersdorf Süd,Hellersdorf,2017,theft_total,671,1.0
24144,Hellersdorf Süd,Hellersdorf,2017,neighborhood_offence,569,2.0
3864,Hellersdorf Süd,Hellersdorf,2017,physical_injuries_total,303,3.0
8699,Hellersdorf Süd,Hellersdorf,2018,theft_total,652,1.0
24299,Hellersdorf Süd,Hellersdorf,2018,neighborhood_offence,633,2.0
4019,Hellersdorf Süd,Hellersdorf,2018,physical_injuries_total,367,3.0
8854,Hellersdorf Süd,Hellersdorf,2019,theft_total,545,1.0
24454,Hellersdorf Süd,Hellersdorf,2019,neighborhood_offence,457,2.0
19774,Hellersdorf Süd,Hellersdorf,2019,prop_damage_total,263,3.0
9009,Hellersdorf Süd,Hellersdorf,2020,theft_total,628,1.0
24609,Hellersdorf Süd,Hellersdorf,2020,neighborhood_offence,530,2.0
4329,Hellersdorf Süd,Hellersdorf,2020,physical_injuries_total,281,3.0
9164,Hellersdorf Süd,Hellersdorf,2021,theft_total,659,1.0
24764,Hellersdorf Süd,Hellersdorf,2021,neighborhood_offence,489,2.0
20084,Hellersdorf Süd,Hellersdorf,2021,prop_damage_total,308,3.0
9319,Hellersdorf Süd,Hellersdorf,2022,theft_total,939,1.0
24919,Hellersdorf Süd,Hellersdorf,2022,neighborhood_offence,638,2.0
20239,Hellersdorf Süd,Hellersdorf,2022,prop_damage_total,283,3.0
7833,Helmholtzplatz,Nördlicher Prenzlauer Berg,2013,theft_total,1259,1.0
23433,Helmholtzplatz,Nördlicher Prenzlauer Berg,2013,neighborhood_offence,564,2.0
12513,Helmholtzplatz,Nördlicher Prenzlauer Berg,2013,bike_theft,276,3.0
7988,Helmholtzplatz,Nördlicher Prenzlauer Berg,2014,theft_total,1469,1.0
23588,Helmholtzplatz,Nördlicher Prenzlauer Berg,2014,neighborhood_offence,603,2.0
12668,Helmholtzplatz,Nördlicher Prenzlauer Berg,2014,bike_theft,361,3.0
8143,Helmholtzplatz,Nördlicher Prenzlauer Berg,2015,theft_total,2110,1.0
23743,Helmholtzplatz,Nördlicher Prenzlauer Berg,2015,neighborhood_offence,1200,2.0
12823,Helmholtzplatz,Nördlicher Prenzlauer Berg,2015,bike_theft,323,3.0
8298,Helmholtzplatz,Nördlicher Prenzlauer Berg,2016,theft_total,1698,1.0
23898,Helmholtzplatz,Nördlicher Prenzlauer Berg,2016,neighborhood_offence,735,2.0
12978,Helmholtzplatz,Nördlicher Prenzlauer Berg,2016,bike_theft,351,3.0
8453,Helmholtzplatz,Nördlicher Prenzlauer Berg,2017,theft_total,1566,1.0
24053,Helmholtzplatz,Nördlicher Prenzlauer Berg,2017,neighborhood_offence,902,2.0
19373,Helmholtzplatz,Nördlicher Prenzlauer Berg,2017,prop_damage_total,307,3.0
8608,Helmholtzplatz,Nördlicher Prenzlauer Berg,2018,theft_total,1008,1.0
24208,Helmholtzplatz,Nördlicher Prenzlauer Berg,2018,neighborhood_offence,471,2.0
13288,Helmholtzplatz,Nördlicher Prenzlauer Berg,2018,bike_theft,296,3.0
8763,Helmholtzplatz,Nördlicher Prenzlauer Berg,2019,theft_total,870,1.0
24363,Helmholtzplatz,Nördlicher Prenzlauer Berg,2019,neighborhood_offence,465,2.0
19683,Helmholtzplatz,Nördlicher Prenzlauer Berg,2019,prop_damage_total,305,3.0
8918,Helmholtzplatz,Nördlicher Prenzlauer Berg,2020,theft_total,1114,1.0
24518,Helmholtzplatz,Nördlicher Prenzlauer Berg,2020,neighborhood_offence,601,2.0
19838,Helmholtzplatz,Nördlicher Prenzlauer Berg,2020,prop_damage_total,393,3.0
9073,Helmholtzplatz,Nördlicher Prenzlauer Berg,2021,theft_total,1129,1.0
24673,Helmholtzplatz,Nördlicher Prenzlauer Berg,2021,neighborhood_offence,526,2.0
13753,Helmholtzplatz,Nördlicher Prenzlauer Berg,2021,bike_theft,360,3.0
9228,Helmholtzplatz,Nördlicher Prenzlauer Berg,2022,theft_total,1224,1.0
24828,Helmholtzplatz,Nördlicher Prenzlauer Berg,2022,neighborhood_offence,513,2.0
20148,Helmholtzplatz,Nördlicher Prenzlauer Berg,2022,prop_damage_total,324,3.0
7901,Johannisthal,Treptow-Köpenick 1,2013,theft_total,602,1.0
23501,Johannisthal,Treptow-Köpenick 1,2013,neighborhood_offence,233,2.0
11021,Johannisthal,Treptow-Köpenick 1,2013,theft_parts_motor_vehicles,152,3.0
8056,Johannisthal,Treptow-Köpenick 1,2014,theft_total,584,1.0
23656,Johannisthal,Treptow-Köpenick 1,2014,neighborhood_offence,246,2.0
18976,Johannisthal,Treptow-Köpenick 1,2014,prop_damage_total,144,3.0
8211,Johannisthal,Treptow-Köpenick 1,2015,theft_total,604,1.0
23811,Johannisthal,Treptow-Köpenick 1,2015,neighborhood_offence,253,2.0
19131,Johannisthal,Treptow-Köpenick 1,2015,prop_damage_total,102,3.0
8366,Johannisthal,Treptow-Köpenick 1,2016,theft_total,782,1.0
23966,Johannisthal,Treptow-Köpenick 1,2016,neighborhood_offence,310,2.0
13046,Johannisthal,Treptow-Köpenick 1,2016,bike_theft,169,3.0
8521,Johannisthal,Treptow-Köpenick 1,2017,theft_total,669,1.0
24121,Johannisthal,Treptow-Köpenick 1,2017,neighborhood_offence,293,2.0
11641,Johannisthal,Treptow-Köpenick 1,2017,theft_parts_motor_vehicles,180,3.0
8676,Johannisthal,Treptow-Köpenick 1,2018,theft_total,592,1.0
24276,Johannisthal,Treptow-Köpenick 1,2018,neighborhood_offence,366,2.0
19596,Johannisthal,Treptow-Köpenick 1,2018,prop_damage_total,172,3.0
8831,Johannisthal,Treptow-Köpenick 1,2019,theft_total,599,1.0
24431,Johannisthal,Treptow-Köpenick 1,2019,neighborhood_offence,332,2.0
11951,Johannisthal,Treptow-Köpenick 1,2019,theft_parts_motor_vehicles,158,3.0
8986,Johannisthal,Treptow-Köpenick 1,2020,theft_total,615,1.0
24586,Johannisthal,Treptow-Köpenick 1,2020,neighborhood_offence,328,2.0
19906,Johannisthal,Treptow-Köpenick 1,2020,prop_damage_total,154,3.0
9141,Johannisthal,Treptow-Köpenick 1,2021,theft_total,574,1.0
24741,Johannisthal,Treptow-Köpenick 1,2021,neighborhood_offence,325,2.0
20061,Johannisthal,Treptow-Köpenick 1,2021,prop_damage_total,160,3.0
9296,Johannisthal,Treptow-Köpenick 1,2022,theft_total,649,1.0
24896,Johannisthal,Treptow-Köpenick 1,2022,neighborhood_offence,421,2.0
20216,Johannisthal,Treptow-Köpenick 1,2022,prop_damage_total,154,3.0
7816,Karl-Marx-Allee Nord,Friedrichshain West,2013,theft_total,1316,1.0
23416,Karl-Marx-Allee Nord,Friedrichshain West,2013,neighborhood_offence,600,2.0
18736,Karl-Marx-Allee Nord,Friedrichshain West,2013,prop_damage_total,233,3.0
7971,Karl-Marx-Allee Nord,Friedrichshain West,2014,theft_total,1471,1.0
23571,Karl-Marx-Allee Nord,Friedrichshain West,2014,neighborhood_offence,628,2.0
18891,Karl-Marx-Allee Nord,Friedrichshain West,2014,prop_damage_total,267,3.0
8126,Karl-Marx-Allee Nord,Friedrichshain West,2015,theft_total,1458,1.0
23726,Karl-Marx-Allee Nord,Friedrichshain West,2015,neighborhood_offence,683,2.0
12806,Karl-Marx-Allee Nord,Friedrichshain West,2015,bike_theft,233,3.0
8281,Karl-Marx-Allee Nord,Friedrichshain West,2016,theft_total,1578,1.0
23881,Karl-Marx-Allee Nord,Friedrichshain West,2016,neighborhood_offence,832,2.0
19201,Karl-Marx-Allee Nord,Friedrichshain West,2016,prop_damage_total,302,3.0
8436,Karl-Marx-Allee Nord,Friedrichshain West,2017,theft_total,1316,1.0
24036,Karl-Marx-Allee Nord,Friedrichshain West,2017,neighborhood_offence,519,2.0
19356,Karl-Marx-Allee Nord,Friedrichshain West,2017,prop_damage_total,285,3.0
8591,Karl-Marx-Allee Nord,Friedrichshain West,2018,theft_total,1182,1.0
24191,Karl-Marx-Allee Nord,Friedrichshain West,2018,neighborhood_offence,508,2.0
19511,Karl-Marx-Allee Nord,Friedrichshain West,2018,prop_damage_total,260,3.0
8746,Karl-Marx-Allee Nord,Friedrichshain West,2019,theft_total,1229,1.0
24346,Karl-Marx-Allee Nord,Friedrichshain West,2019,neighborhood_offence,636,2.0
19666,Karl-Marx-Allee Nord,Friedrichshain West,2019,prop_damage_total,295,3.0
8901,Karl-Marx-Allee Nord,Friedrichshain West,2020,theft_total,1302,1.0
24501,Karl-Marx-Allee Nord,Friedrichshain West,2020,neighborhood_offence,761,2.0
19821,Karl-Marx-Allee Nord,Friedrichshain West,2020,prop_damage_total,312,3.0
9056,Karl-Marx-Allee Nord,Friedrichshain West,2021,theft_total,1186,1.0
24656,Karl-Marx-Allee Nord,Friedrichshain West,2021,neighborhood_offence,618,2.0
19976,Karl-Marx-Allee Nord,Friedrichshain West,2021,prop_damage_total,319,3.0
9211,Karl-Marx-Allee Nord,Friedrichshain West,2022,theft_total,1338,1.0
24811,Karl-Marx-Allee Nord,Friedrichshain West,2022,neighborhood_offence,859,2.0
20131,Karl-Marx-Allee Nord,Friedrichshain West,2022,prop_damage_total,298,3.0
7817,Karl-Marx-Allee Süd,Friedrichshain West,2013,theft_total,2859,1.0
23417,Karl-Marx-Allee Süd,Friedrichshain West,2013,neighborhood_offence,1175,2.0
3137,Karl-Marx-Allee Süd,Friedrichshain West,2013,physical_injuries_total,539,3.0
7972,Karl-Marx-Allee Süd,Friedrichshain West,2014,theft_total,3419,1.0
23572,Karl-Marx-Allee Süd,Friedrichshain West,2014,neighborhood_offence,1098,2.0
3292,Karl-Marx-Allee Süd,Friedrichshain West,2014,physical_injuries_total,566,3.0
8127,Karl-Marx-Allee Süd,Friedrichshain West,2015,theft_total,3928,1.0
23727,Karl-Marx-Allee Süd,Friedrichshain West,2015,neighborhood_offence,1237,2.0
3447,Karl-Marx-Allee Süd,Friedrichshain West,2015,physical_injuries_total,629,3.0
8282,Karl-Marx-Allee Süd,Friedrichshain West,2016,theft_total,3896,1.0
23882,Karl-Marx-Allee Süd,Friedrichshain West,2016,neighborhood_offence,1460,2.0
3602,Karl-Marx-Allee Süd,Friedrichshain West,2016,physical_injuries_total,630,3.0
8437,Karl-Marx-Allee Süd,Friedrichshain West,2017,theft_total,2948,1.0
24037,Karl-Marx-Allee Süd,Friedrichshain West,2017,neighborhood_offence,1130,2.0
3757,Karl-Marx-Allee Süd,Friedrichshain West,2017,physical_injuries_total,650,3.0
8592,Karl-Marx-Allee Süd,Friedrichshain West,2018,theft_total,2991,1.0
24192,Karl-Marx-Allee Süd,Friedrichshain West,2018,neighborhood_offence,1188,2.0
3912,Karl-Marx-Allee Süd,Friedrichshain West,2018,physical_injuries_total,700,3.0
8747,Karl-Marx-Allee Süd,Friedrichshain West,2019,theft_total,3374,1.0
24347,Karl-Marx-Allee Süd,Friedrichshain West,2019,neighborhood_offence,1471,2.0
4067,Karl-Marx-Allee Süd,Friedrichshain West,2019,physical_injuries_total,733,3.0
8902,Karl-Marx-Allee Süd,Friedrichshain West,2020,theft_total,3081,1.0
24502,Karl-Marx-Allee Süd,Friedrichshain West,2020,neighborhood_offence,1393,2.0
4222,Karl-Marx-Allee Süd,Friedrichshain West,2020,physical_injuries_total,684,3.0
9057,Karl-Marx-Allee Süd,Friedrichshain West,2021,theft_total,2418,1.0
24657,Karl-Marx-Allee Süd,Friedrichshain West,2021,neighborhood_offence,1099,2.0
